# Private Trades - 2025-06-08 - 2025-06-09T00:05:16.000Z;;;;;;;;
TradeId;Side;DeliveryStart;DeliveryEnd;ExecutionTime;Price;Currency;Volume;VolumeUnit
2043524018;SELL;2025-06-08 05:00:00+00:00;2025-06-08 06:00:00+00:00;2025-06-08 03:58:32.820000+00:00;-23.99;EUR;0.5;MWH
2043083651;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-07 18:30:31.303000+00:00;21.7;EUR;0.05;MWH
2043569414;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-08 04:48:09.701000+00:00;2.0;EUR;0.05;MWH
2043576852;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-08 04:53:56.423000+00:00;4.9;EUR;0.05;MWH
2043530528;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-08 04:05:02.677000+00:00;-33.1;EUR;0.05;MWH
2043576847;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-08 04:53:56.366000+00:00;4.9;EUR;0.05;MWH
2043542012;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-08 04:19:36.144000+00:00;-25.6;EUR;0.05;MWH
2043428189;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-08 01:36:36.904000+00:00;-23.69;EUR;0.05;MWH
2043442950;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-08 02:00:55.116000+00:00;-23.31;EUR;0.05;MWH
2043418260;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-08 01:21:04.471000+00:00;-22.41;EUR;0.05;MWH
2043576759;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-08 04:53:55.448000+00:00;4.9;EUR;0.05;MWH
2043576750;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-08 04:53:55.448000+00:00;4.9;EUR;0.05;MWH
2043405715;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-08 01:03:47.354000+00:00;-28.99;EUR;0.05;MWH
2043556501;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-08 04:32:43.885000+00:00;-20.11;EUR;0.05;MWH
2043571808;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-08 04:50:01.868000+00:00;-45.16;EUR;0.05;MWH
2043556502;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-08 04:32:43.885000+00:00;-20.16;EUR;0.05;MWH
2043303996;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-07 23:05:30.539000+00:00;-26.93;EUR;0.05;MWH
2043449670;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-08 02:12:31.052000+00:00;-20.97;EUR;0.05;MWH
2043440570;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-08 01:57:09.330000+00:00;-24.39;EUR;0.05;MWH
2043460833;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-08 02:31:17.435000+00:00;-19.91;EUR;0.05;MWH
2043462313;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-08 02:34:03.120000+00:00;-19.25;EUR;0.05;MWH
2043470480;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-08 02:47:23.694000+00:00;-22.0;EUR;0.05;MWH
2043083652;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-07 18:30:31.425000+00:00;21.7;EUR;0.05;MWH
2043512754;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-08 03:44:41.339000+00:00;-29.29;EUR;0.05;MWH
2043472431;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-08 02:51:02.144000+00:00;-21.27;EUR;0.05;MWH
2043482421;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-08 03:06:03.467000+00:00;-20.84;EUR;0.05;MWH
2043492436;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-08 03:20:05.978000+00:00;-22.59;EUR;0.05;MWH
2043450143;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-08 02:13:21.163000+00:00;-20.31;EUR;0.05;MWH
2043495987;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-08 03:24:34.434000+00:00;-23.22;EUR;0.05;MWH
2043177029;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-07 20:28:06.144000+00:00;-15.53;EUR;0.05;MWH
2043512724;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-08 03:44:39.410000+00:00;-28.19;EUR;0.05;MWH
2043620289;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-08 05:39:26.775000+00:00;-32.2;EUR;0.05;MWH
2043443014;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-08 02:00:57.941000+00:00;-23.18;EUR;0.1;MWH
2043557007;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-08 04:33:32.724000+00:00;-19.15;EUR;0.1;MWH
2043513417;SELL;2025-06-08 05:45:00+00:00;2025-06-08 06:00:00+00:00;2025-06-08 03:45:07.278000+00:00;-29.0;EUR;0.1;MWH
2043528190;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 04:02:16.026000+00:00;-4.58;EUR;0.1;MWH
2043288232;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-07 22:47:39.774000+00:00;-10.33;EUR;0.1;MWH
2043569160;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 04:47:52.379000+00:00;-1.09;EUR;0.1;MWH
2043509020;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 03:39:32.655000+00:00;-6.33;EUR;0.1;MWH
2043372210;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 00:17:06.120000+00:00;-17.59;EUR;0.1;MWH
2043412065;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 01:11:18.132000+00:00;-20.2;EUR;0.1;MWH
2043633850;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 05:53:01.065000+00:00;25.31;EUR;0.1;MWH
2043412169;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 01:11:31.663000+00:00;-20.2;EUR;0.1;MWH
2043601769;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 05:21:11.935000+00:00;4.8;EUR;0.1;MWH
2043607386;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 05:28:20.038000+00:00;-14.1;EUR;0.1;MWH
2043472673;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 02:51:29.821000+00:00;-10.0;EUR;0.1;MWH
2043566710;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 04:45:19.353000+00:00;-1.22;EUR;0.1;MWH
2043571813;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 04:50:02.320000+00:00;-2.8;EUR;0.1;MWH
2043566731;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 04:45:22.174000+00:00;-1.27;EUR;0.1;MWH
2043571752;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 04:50:00.264000+00:00;-1.99;EUR;0.1;MWH
2043631043;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 05:51:00.217000+00:00;4.82;EUR;0.1;MWH
2043570341;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 04:48:45.723000+00:00;-1.71;EUR;0.1;MWH
2043168649;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-07 20:21:07.056000+00:00;-8.0;EUR;0.1;MWH
2043168643;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-07 20:21:07.056000+00:00;-8.0;EUR;0.1;MWH
2043419430;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 01:22:43.145000+00:00;-15.32;EUR;0.1;MWH
2043423399;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 01:29:01.878000+00:00;-14.91;EUR;0.1;MWH
2043449182;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 02:11:52.131000+00:00;-9.3;EUR;0.1;MWH
2043131662;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-07 19:30:44.901000+00:00;14.3;EUR;0.1;MWH
2043617718;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 05:36:16.147000+00:00;-12.8;EUR;0.1;MWH
2043608062;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 05:29:15.689000+00:00;3.4;EUR;0.1;MWH
2043549998;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 04:25:55.188000+00:00;-6.56;EUR;0.1;MWH
2043016998;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-07 17:16:11.213000+00:00;1.5;EUR;0.1;MWH
2043537956;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 04:12:38.348000+00:00;-5.45;EUR;0.1;MWH
2043606665;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 05:27:25.611000+00:00;4.24;EUR;0.1;MWH
2043635792;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 05:55:00.255000+00:00;-6.39;EUR;0.1;MWH
2043040366;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-07 17:40:52.792000+00:00;4.85;EUR;0.1;MWH
2043515897;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 03:47:31.482000+00:00;-4.56;EUR;0.1;MWH
2043543759;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 04:21:00.571000+00:00;-7.14;EUR;0.1;MWH
2043475953;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 02:56:55.491000+00:00;-10.0;EUR;0.1;MWH
2043544070;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 04:21:11.054000+00:00;-6.95;EUR;0.1;MWH
2043131495;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-07 19:30:27.951000+00:00;14.4;EUR;0.1;MWH
2043568218;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 04:46:54.023000+00:00;-1.42;EUR;0.1;MWH
2043580771;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 04:57:00.444000+00:00;-4.74;EUR;0.1;MWH
2043285170;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-07 22:43:48.258000+00:00;-10.0;EUR;0.1;MWH
2043285166;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-07 22:43:48.258000+00:00;-10.0;EUR;0.1;MWH
2043621839;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 05:41:40.929000+00:00;-12.78;EUR;0.1;MWH
2043556385;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 04:32:35.529000+00:00;-4.74;EUR;0.1;MWH
2043580788;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 04:57:01.120000+00:00;-2.1;EUR;0.1;MWH
2043558306;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 04:35:12.178000+00:00;-5.13;EUR;0.1;MWH
2043621983;SELL;2025-06-08 06:00:00+00:00;2025-06-08 06:15:00+00:00;2025-06-08 05:41:52.050000+00:00;0.01;EUR;0.05;MWH
2043560288;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 04:38:22.412000+00:00;-2.88;EUR;0.2;MWH
2043419071;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 01:22:22.346000+00:00;-16.12;EUR;0.2;MWH
2043168955;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-07 20:21:18.570000+00:00;-8.0;EUR;0.2;MWH
2043594779;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 05:13:44.022000+00:00;-13.26;EUR;0.2;MWH
2043565719;SELL;2025-06-08 06:00:00+00:00;2025-06-08 06:15:00+00:00;2025-06-08 04:44:17.228000+00:00;18.7;EUR;0.05;MWH
2043510145;SELL;2025-06-08 06:00:00+00:00;2025-06-08 06:15:00+00:00;2025-06-08 03:41:10.663000+00:00;14.5;EUR;0.05;MWH
2043621979;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 05:41:51.923000+00:00;-14.09;EUR;0.2;MWH
2043550024;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 04:25:59.422000+00:00;-2.35;EUR;0.2;MWH
2043540168;SELL;2025-06-08 06:00:00+00:00;2025-06-08 06:15:00+00:00;2025-06-08 04:15:56.479000+00:00;17.4;EUR;0.05;MWH
2043288066;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-07 22:47:20.962000+00:00;-10.33;EUR;0.2;MWH
2043566592;SELL;2025-06-08 06:00:00+00:00;2025-06-08 06:15:00+00:00;2025-06-08 04:45:09.674000+00:00;27.76;EUR;0.05;MWH
2043573462;SELL;2025-06-08 06:00:00+00:00;2025-06-08 06:15:00+00:00;2025-06-08 04:51:26.770000+00:00;20.3;EUR;0.05;MWH
2043474482;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 02:54:27.066000+00:00;-10.0;EUR;0.2;MWH
2043570207;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 04:48:39.058000+00:00;-1.7;EUR;0.2;MWH
2043621986;SELL;2025-06-08 06:15:00+00:00;2025-06-08 06:30:00+00:00;2025-06-08 05:41:52.227000+00:00;-17.89;EUR;0.05;MWH
2043478870;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 03:00:56.288000+00:00;-10.0;EUR;0.2;MWH
2043578877;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 04:55:25.692000+00:00;-5.48;EUR;0.2;MWH
2043580816;SELL;2025-06-08 06:15:00+00:00;2025-06-08 06:30:00+00:00;2025-06-08 04:57:06.067000+00:00;-6.84;EUR;0.05;MWH
2043637949;SELL;2025-06-08 06:15:00+00:00;2025-06-08 06:30:00+00:00;2025-06-08 05:56:36.495000+00:00;-9.9;EUR;0.05;MWH
2043475952;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 02:56:55.380000+00:00;-10.0;EUR;0.2;MWH
2043168043;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-07 20:20:52.085000+00:00;0.05;EUR;0.2;MWH
2043556944;SELL;2025-06-08 06:15:00+00:00;2025-06-08 06:30:00+00:00;2025-06-08 04:33:20.593000+00:00;-0.96;EUR;0.05;MWH
2043556950;SELL;2025-06-08 06:15:00+00:00;2025-06-08 06:30:00+00:00;2025-06-08 04:33:21.296000+00:00;-0.97;EUR;0.05;MWH
2043558725;SELL;2025-06-08 06:15:00+00:00;2025-06-08 06:30:00+00:00;2025-06-08 04:36:02.061000+00:00;-0.11;EUR;0.05;MWH
2043645232;SELL;2025-06-08 06:15:00+00:00;2025-06-08 06:30:00+00:00;2025-06-08 06:04:43.080000+00:00;18.21;EUR;0.05;MWH
2043645342;SELL;2025-06-08 06:15:00+00:00;2025-06-08 06:30:00+00:00;2025-06-08 06:04:48.798000+00:00;14.66;EUR;0.05;MWH
2043594785;SELL;2025-06-08 06:15:00+00:00;2025-06-08 06:30:00+00:00;2025-06-08 05:13:44.358000+00:00;-2.45;EUR;0.05;MWH
2043168656;SELL;2025-06-08 06:15:00+00:00;2025-06-08 06:30:00+00:00;2025-06-07 20:21:07.067000+00:00;2.88;EUR;0.05;MWH
2043573374;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 04:51:19.169000+00:00;-2.2;EUR;0.2;MWH
2043178108;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-07 20:29:02.178000+00:00;-1.0;EUR;0.3;MWH
2043168560;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-07 20:21:07.003000+00:00;-8.0;EUR;0.3;MWH
2043168574;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-07 20:21:07.008000+00:00;-8.0;EUR;0.3;MWH
2043168579;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-07 20:21:07.008000+00:00;-8.0;EUR;0.3;MWH
2043285153;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-07 22:43:48.241000+00:00;-10.0;EUR;0.3;MWH
2043580960;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 04:57:13.206000+00:00;-3.14;EUR;0.3;MWH
2043178023;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-07 20:29:00.310000+00:00;-1.0;EUR;0.3;MWH
2043168921;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-07 20:21:17.158000+00:00;-8.0;EUR;0.3;MWH
2043489202;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 03:16:30.173000+00:00;-5.78;EUR;0.3;MWH
2043475884;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 02:56:43.289000+00:00;-10.0;EUR;0.3;MWH
2043475883;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 02:56:43.289000+00:00;-10.0;EUR;0.3;MWH
2043168926;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-07 20:21:17.158000+00:00;-8.0;EUR;0.3;MWH
2043515896;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 03:47:31.482000+00:00;-5.7;EUR;0.3;MWH
2043631226;SELL;2025-06-08 06:30:00+00:00;2025-06-08 06:45:00+00:00;2025-06-08 05:51:10.971000+00:00;-9.7;EUR;0.05;MWH
2043621995;SELL;2025-06-08 06:30:00+00:00;2025-06-08 06:45:00+00:00;2025-06-08 05:41:52.350000+00:00;-9.7;EUR;0.05;MWH
2043640032;SELL;2025-06-08 06:30:00+00:00;2025-06-08 06:45:00+00:00;2025-06-08 05:59:44.555000+00:00;0.9;EUR;0.05;MWH
2043500146;SELL;2025-06-08 06:30:00+00:00;2025-06-08 06:45:00+00:00;2025-06-08 03:29:20.368000+00:00;-20.1;EUR;0.05;MWH
2043543383;SELL;2025-06-08 06:30:00+00:00;2025-06-08 06:45:00+00:00;2025-06-08 04:20:56.978000+00:00;0.0;EUR;0.05;MWH
2043485998;SELL;2025-06-08 06:30:00+00:00;2025-06-08 06:45:00+00:00;2025-06-08 03:11:36.341000+00:00;-21.26;EUR;0.05;MWH
2043594786;SELL;2025-06-08 06:30:00+00:00;2025-06-08 06:45:00+00:00;2025-06-08 05:13:44.499000+00:00;-6.75;EUR;0.05;MWH
2043559119;SELL;2025-06-08 06:30:00+00:00;2025-06-08 06:45:00+00:00;2025-06-08 04:36:33.916000+00:00;-14.7;EUR;0.05;MWH
2043523563;SELL;2025-06-08 06:30:00+00:00;2025-06-08 06:45:00+00:00;2025-06-08 03:57:34.714000+00:00;-21.35;EUR;0.05;MWH
2043365486;SELL;2025-06-08 06:30:00+00:00;2025-06-08 06:45:00+00:00;2025-06-08 00:07:09.706000+00:00;-21.34;EUR;0.05;MWH
2043652011;SELL;2025-06-08 06:30:00+00:00;2025-06-08 06:45:00+00:00;2025-06-08 06:11:37.254000+00:00;39.6;EUR;0.05;MWH
2043664061;SELL;2025-06-08 06:30:00+00:00;2025-06-08 06:45:00+00:00;2025-06-08 06:24:01.375000+00:00;74.9;EUR;0.05;MWH
2043600222;SELL;2025-06-08 06:30:00+00:00;2025-06-08 06:45:00+00:00;2025-06-08 05:19:36.010000+00:00;-0.04;EUR;0.05;MWH
2043636841;SELL;2025-06-08 06:30:00+00:00;2025-06-08 06:45:00+00:00;2025-06-08 05:55:36.466000+00:00;-9.7;EUR;0.05;MWH
2043125486;SELL;2025-06-08 06:30:00+00:00;2025-06-08 06:45:00+00:00;2025-06-07 19:23:04.465000+00:00;-0.95;EUR;0.05;MWH
2043125485;SELL;2025-06-08 06:30:00+00:00;2025-06-08 06:45:00+00:00;2025-06-07 19:23:04.465000+00:00;-0.95;EUR;0.05;MWH
2043599519;SELL;2025-06-08 06:30:00+00:00;2025-06-08 06:45:00+00:00;2025-06-08 05:18:50.890000+00:00;-2.49;EUR;0.1;MWH
2043474245;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 02:54:01.822000+00:00;-10.0;EUR;0.4;MWH
2043475954;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 02:56:55.491000+00:00;-10.0;EUR;0.4;MWH
2043607062;SELL;2025-06-08 06:30:00+00:00;2025-06-08 06:45:00+00:00;2025-06-08 05:27:56.809000+00:00;4.61;EUR;0.1;MWH
2043603061;SELL;2025-06-08 06:30:00+00:00;2025-06-08 06:45:00+00:00;2025-06-08 05:23:13.063000+00:00;-0.07;EUR;0.1;MWH
2043509031;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 03:39:33.033000+00:00;-6.33;EUR;0.4;MWH
2043509052;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 03:39:33.400000+00:00;-6.33;EUR;0.4;MWH
2043663594;SELL;2025-06-08 06:30:00+00:00;2025-06-08 06:45:00+00:00;2025-06-08 06:23:44.706000+00:00;78.13;EUR;0.1;MWH
2043537072;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 04:11:26.352000+00:00;-5.99;EUR;0.4;MWH
2043542722;SELL;2025-06-08 06:45:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 04:20:34.534000+00:00;-24.81;EUR;0.05;MWH
2043492710;SELL;2025-06-08 06:45:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 03:20:16.790000+00:00;-26.32;EUR;0.05;MWH
2043492711;SELL;2025-06-08 06:45:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 03:20:16.790000+00:00;-26.32;EUR;0.05;MWH
2043502111;SELL;2025-06-08 06:45:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 03:31:14.878000+00:00;-27.4;EUR;0.05;MWH
2043599843;SELL;2025-06-08 06:45:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 05:19:15.082000+00:00;-0.33;EUR;0.05;MWH
2043584618;SELL;2025-06-08 06:45:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 05:01:22.950000+00:00;-12.13;EUR;0.05;MWH
2043417858;SELL;2025-06-08 06:45:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 01:20:28.711000+00:00;-32.16;EUR;0.05;MWH
2043609558;SELL;2025-06-08 06:45:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 05:30:09.360000+00:00;-4.0;EUR;0.05;MWH
2043622035;SELL;2025-06-08 06:45:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 05:41:52.519000+00:00;-4.0;EUR;0.05;MWH
2043533656;SELL;2025-06-08 06:45:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 04:07:24.489000+00:00;-28.47;EUR;0.05;MWH
2043540606;SELL;2025-06-08 06:45:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 04:16:45.979000+00:00;-27.6;EUR;0.05;MWH
2043574561;SELL;2025-06-08 06:45:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 04:52:43.410000+00:00;-13.24;EUR;0.05;MWH
2043594787;SELL;2025-06-08 06:45:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 05:13:44.591000+00:00;-12.72;EUR;0.05;MWH
2043609946;SELL;2025-06-08 06:45:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 05:30:27.897000+00:00;2.35;EUR;0.1;MWH
2043593152;SELL;2025-06-08 06:45:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 05:11:49.373000+00:00;-16.32;EUR;0.1;MWH
2043669036;SELL;2025-06-08 06:45:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 06:29:26.264000+00:00;95.31;EUR;0.1;MWH
2043489209;SELL;2025-06-08 06:45:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 03:16:30.522000+00:00;-28.0;EUR;0.1;MWH
2043572529;SELL;2025-06-08 06:45:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 04:50:31.707000+00:00;-12.06;EUR;0.1;MWH
2043604429;SELL;2025-06-08 06:45:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 05:24:44.938000+00:00;1.12;EUR;0.1;MWH
2043603640;SELL;2025-06-08 06:45:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 05:23:48.434000+00:00;-0.13;EUR;0.1;MWH
2043601498;SELL;2025-06-08 06:45:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 05:20:51.841000+00:00;1.7;EUR;0.1;MWH
2043607387;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 05:28:20.038000+00:00;-14.1;EUR;0.4;MWH
2043579108;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-08 04:55:35.460000+00:00;-5.72;EUR;0.4;MWH
2043168644;SELL;2025-06-08 06:00:00+00:00;2025-06-08 07:00:00+00:00;2025-06-07 20:21:07.056000+00:00;-8.0;EUR;0.4;MWH
2043638031;SELL;2025-06-08 07:00:00+00:00;2025-06-08 08:00:00+00:00;2025-06-08 05:56:43.248000+00:00;-2.9;EUR;0.1;MWH
2043630395;SELL;2025-06-08 07:00:00+00:00;2025-06-08 08:00:00+00:00;2025-06-08 05:50:22.068000+00:00;-4.82;EUR;0.1;MWH
2043633239;SELL;2025-06-08 07:00:00+00:00;2025-06-08 08:00:00+00:00;2025-06-08 05:52:31.890000+00:00;-1.97;EUR;0.1;MWH
